Time [s],Ship0_X [m],Ship0_Y [m],Ship0_Speed_Smoothed [m/s],Ship0_Heading_Smoothed [deg],Ship0_YawRate_Smoothed [deg/s],Ship0_Rudder_Smoothed [deg],Ship0_Thrust_Smoothed [N],Ship0_Thrust_Raw [N],Ship1_X [m],Ship1_Y [m],Ship1_Speed_Smoothed [m/s],Ship1_Heading_Smoothed [deg],Ship1_YawRate_Smoothed [deg/s],Ship1_Rudder_Smoothed [deg],Ship1_Thrust_Smoothed [N],Ship1_Thrust_Raw [N],Ship2_X [m],Ship2_Y [m],Ship2_Speed_Smoothed [m/s],Ship2_Heading_Smoothed [deg],Ship2_YawRate_Smoothed [deg/s],Ship2_Rudder_Smoothed [deg],Ship2_Thrust_Smoothed [N],Ship2_Thrust_Raw [N],Ship3_X [m],Ship3_Y [m],Ship3_Speed_Smoothed [m/s],Ship3_Heading_Smoothed [deg],Ship3_YawRate_Smoothed [deg/s],Ship3_Rudder_Smoothed [deg],Ship3_Thrust_Smoothed [N],Ship3_Thrust_Raw [N]
900.5,2668.787941851379,1142.4061603502407,2.987692207429323,12.290056602932442,-0.20186946438510733,-7.605299867250649,13663742.197401531,14351648.455948932,1774.2338409167362,1117.9403680594637,7.11032406084561e-12,49.73714297324425,-4.303358925261274e-28,-4.1728752709531397e-19,-7.337062524838713e-34,0.0,562.9879813131821,1214.83762743318,3.0647777024850322,-161.98557379222152,-0.1308429837621254,-3.7079900373447146,15516472.436181571,14764471.348456722,1474.9252027334514,112.5792233203014,5.723495286135602,26.799484178436828,0.8840133218361603,6.37308232544003,30640812.967559565,30617143.94180093
901.0,2670.235421118502,1142.7093481669533,2.9876001427740486,12.198655928058711,-0.2015964519017291,-7.508870124556613,13325613.253466282,14174208.390628902,1774.2338409167387,1117.9403680594664,6.9695189472308366e-12,49.737142973244254,-4.093481633896293e-28,-4.105051203736855e-19,-7.047223744669851e-34,0.0,561.5316114982165,1214.3675795996635,3.065207031762351,-162.0508343355927,-0.13023845919264437,-3.6639046191479383,15522138.388046399,13379368.833894027,1477.5911791514743,113.94070662593855,5.721334734931916,27.23913405203466,0.8755764801132817,5.837976290517609,30513130.170446552,30692626.27069244
901.5,2671.6825709356735,1143.0079037183166,2.9875006190462203,12.109874590504397,-0.20132261600509854,-7.411513047577797,12960767.146023491,16380567.61469342,1774.233840916741,1117.9403680594692,6.831503530508512e-12,49.737142973244254,-3.893840178815413e-28,-4.031217809698284e-19,-6.725384903097588e-34,0.0,560.0882093055075,1213.903181236584,3.06562585848803,-162.11579027691903,-0.12961091820557566,-3.620869454920534,15528074.577643218,13983649.34363391,1480.2587544712208,115.32059370829546,5.718881550688198,27.6744750238544,0.8668697112414541,5.302775714124901,30379074.834923156,30995489.133533522
902.0,2673.1372595452594,1143.3051471784306,2.9873942727690337,12.023944279514586,-0.2010489344644555,-7.313381291164607,12569067.192041237,16274956.373445846,1774.2338409167432,1117.940368059472,6.696222500772674e-12,49.73714297324425,-3.703935352392343e-28,-3.95199914225729e-19,-6.379234297664476e-34,0.0,558.6353061260342,1213.4393902978989,3.0660332888380863,-162.18043025751805,-0.12896171474063683,-3.578994970703119,15534201.720188465,17832997.442507397,1482.924429217389,116.71987769209926,5.716130738243991,28.10537752777951,0.8579083955050588,4.767849798063641,30238773.923160292,30382244.925148167
902.5,2674.5942920264506,1143.6023198235612,2.9872816813688265,11.941090119365073,-0.20077652319125452,-7.214645690392682,12150696.691577855,15143445.865821326,1774.2338409167455,1117.9403680594746,6.5636216448712076e-12,49.73714297324425,-3.523292293644018e-28,-3.8679889482271576e-19,-6.015649953226815e-34,0.0,557.182359640912,1212.9786006315376,3.0664283789911244,-162.24474346532594,-0.12829230838556505,-3.5383920220491922,15540356.970262097,13857892.679057779,1485.589771353033,118.13944008788441,5.713078000634135,28.531720212008103,0.8487087770732892,4.233542282986451,30092398.841979682,31017357.284842633
903.0,2676.0475041996315,1143.8980473420156,2.9871633779345115,11.861526889819395,-0.2005066590890024,-7.115483792151073,11706228.245470487,14578342.445051126,1774.2338409167478,1117.9403680594774,6.433647824708252e-12,49.737142973244254,-3.3514593008308e-28,-3.779751261543477e-19,-5.640740986526342e-34,0.0,555.7297554828021,1212.5181241943742,3.066810139021277,-162.30871973146466,-0.1276042375328114,-3.499174848169421,15546371.507517045,16011880.341553781,1488.2559646749414,119.57732316978918,5.709719786136866,28.953390124174966,0.8392878479595829,3.7001689593075624,29940181.036294483,30693099.368220944
903.5,2677.5045997199168,1144.1924446046344,2.9870398558624793,11.785455173445577,-0.20024079579138976,-7.016070526821196,11236632.77003277,16349567.367843803,1774.23384091675,1117.9403680594799,6.306248955972837e-12,49.737142973244254,-3.1880067019668474e-28,-3.687821033151465e-19,-5.259891121380503e-34,0.0,554.2733413825479,1212.0567351928673,3.0671775386234343,-162.37234961326092,-0.12689913102234093,-3.461454477944205,15552069.567278484,15213512.749246182,1490.9216148275807,121.03437212852386,5.706053337942157,29.37028279682916,0.8296631698921255,3.1680141177920103,29782435.779893592,31143183.76144205
904.0,2678.9558832796174,1144.4838456484424,2.9869115656959493,11.713057532863466,-0.1999805378918284,-6.916576132487986,10743303.71411379,13393484.297041344,1774.2338409167521,1117.9403680594824,6.181373987285479e-12,49.73714297324425,-3.0325257804163434e-28,-3.5927047928061194e-19,-4.877803614507631e-34,0.0,552.8097224736114,1211.594817221789,3.0675295143622057,-162.4356244632827,-0.12617873348748346,-3.4253319536601174,15557260.119622806,16525913.600841809,1493.5874011058384,122.51428913609033,5.702076746175599,29.782302232538086,0.8198526228216789,2.6373280148696914,29619595.77389496,31382116.218385685
904.5,2680.407460051359,1144.7711265560483,2.98677890828278,11.644494832996934,-0.19972757132995475,-6.817169184210973,10228103.403943619,16623593.589599727,1774.2338409167542,1117.9403680594849,6.058972879754619e-12,49.73714297324425,-2.8846277528890162e-28,-3.494881338758281e-19,-4.498546939471601e-34,0.0,551.3457787307008,1211.1331936738347,3.0678649870227637,-162.49853648426435,-0.1254449134504152,-3.390896222690502,15561758.341856288,14361753.152085226,1496.250159331959,124.016027183514,5.697789002122572,30.18936078964841,0.8098740687309403,2.10832811901673,29452248.946587425,30878173.312081624
905.0,2681.869461781776,1145.0568642485148,2.9866422297174124,11.579902832031232,-0.19948356680621232,-6.71802364886126,9693434.031566571,16451886.956896927,1774.2338409167562,1117.9403680594874,5.938996586934922e-12,49.737142973244254,-2.743942797279406e-28,-3.3948024515133844e-19,-4.12560065831575e-34,0.0,549.8829348259821,1210.671236491343,3.0681828769246327,-162.56107877007872,-0.12469965396650144,-3.3582181443045154,15565380.667589424,15608736.380583718,1498.9068895057335,125.5403508934031,5.693190051266703,30.591378971751844,0.799744959099658,1.5812034220428663,29281164.343603987,30815596.492606033
905.5,2683.34254089985,1145.3424986078319,2.986501837943354,11.519389168618828,-0.19925008446049616,-6.619324185845146,9142366.712190285,16695325.199780298,1774.2338409167583,1117.9403680594896,5.821397035179651e-12,49.737142973244254,-2.610119127918968e-28,-3.2928936280582177e-19,-3.761900987061514e-34,0.0,548.4136685927249,1210.208214727089,3.068482110410595,-162.62324533320475,-0.1239450252447311,-3.3273412248096608,15567920.781566452,16042851.176776351,1501.5545963245565,127.08990968063051,5.688280839025212,30.98828512607884,0.7894819324416857,1.0561217716995912,29107298.12982059,30807976.016431842
906.0,2684.8189342091596,1145.6265961352867,2.986358040900693,11.463030870335308,-0.19902850130153935,-6.5212648560706965,8578769.96573363,15289134.859273385,1774.2338409167603,1117.940368059492,5.706127104379437e-12,49.73714297324425,-2.482822115928665e-28,-3.1895548331541713e-19,-3.4098856323461e-34,0.0,546.936224296673,1209.7462432600123,3.0687616315886106,-162.68503111944696,-0.1231831183259855,-3.298281558897731,15569164.576653833,16207774.034893818,1504.1949366530541,128.6629208675033,5.683063349331441,31.380015058227443,0.7791004561952183,0.5332395811894024,28931800.051128734,31117641.547017477
