Time [s],Ship0_X [m],Ship0_Y [m],Ship0_Speed_Smoothed [m/s],Ship0_Heading_Smoothed [deg],Ship0_YawRate_Smoothed [deg/s],Ship0_Rudder_Smoothed [deg],Ship0_Thrust_Smoothed [N],Ship0_Thrust_Raw [N],Ship1_X [m],Ship1_Y [m],Ship1_Speed_Smoothed [m/s],Ship1_Heading_Smoothed [deg],Ship1_YawRate_Smoothed [deg/s],Ship1_Rudder_Smoothed [deg],Ship1_Thrust_Smoothed [N],Ship1_Thrust_Raw [N],Ship2_X [m],Ship2_Y [m],Ship2_Speed_Smoothed [m/s],Ship2_Heading_Smoothed [deg],Ship2_YawRate_Smoothed [deg/s],Ship2_Rudder_Smoothed [deg],Ship2_Thrust_Smoothed [N],Ship2_Thrust_Raw [N],Ship3_X [m],Ship3_Y [m],Ship3_Speed_Smoothed [m/s],Ship3_Heading_Smoothed [deg],Ship3_YawRate_Smoothed [deg/s],Ship3_Rudder_Smoothed [deg],Ship3_Thrust_Smoothed [N],Ship3_Thrust_Raw [N]
42.0,401.9819164568864,1125.6390708902486,3.3338828257423105,-4.6330224421187,-0.12105256137482141,-10.217748643717457,18124635.475635044,17672800.70337429,1513.6352227436366,446.08659350802776,3.976906808408149,90.75104716663043,-0.06351758707261844,-4.178411912905941,24458803.71637449,24504545.252855666,2590.3088461772545,1140.918687955573,3.6036945447224253,-182.2795774212054,-0.11712405817329265,-8.109486547327295,19042641.006208956,18268254.0661078,537.9596771065159,2490.6499767593214,4.140267666445036,-45.40650359461791,-0.12773481313300625,-8.302881921204035,21724890.345510192,21761512.325887766
42.5,403.7018774043706,1125.4836472972609,3.331193863312188,-4.693880001074804,-0.12188434719347259,-10.193471475040003,18113791.444553528,17987671.97292087,1513.6182736204576,448.1246389706718,3.975930410995479,90.71915535231871,-0.06395769340946975,-4.172091106010439,24461718.658963323,24504550.826108173,2588.4649378654867,1141.012213876656,3.599763764346694,-182.3382166704577,-0.1176984497504348,-8.09538442025337,19030459.251769595,20326431.554815583,539.4351366673935,2489.123666934518,4.136295331788645,-45.470581862336324,-0.12881046099351506,-8.314769803295714,21706587.41206424,20499469.089776095
43.0,405.42527758350064,1125.3264033195787,3.328764554157809,-4.7551422569772095,-0.1226964732551015,-10.169197645079356,18103521.040200207,18657304.219347786,1513.6024533571047,450.1626924556902,3.975157639710921,90.68704488098821,-0.06439294487299106,-4.165767980225,24464669.522538647,24504555.508803885,2586.61343258224,1141.1061905048018,3.596012731042055,-182.39716894065083,-0.11827154185237881,-8.081785188875877,19017753.974642225,19802938.496250033,540.9050747260018,2487.598603504079,4.132405007961707,-45.53521545749663,-0.1298831465374937,-8.32673518356407,21687606.47019924,22274173.905223854
43.5,407.1502780574999,1125.1663505022889,3.3265829527090083,-4.816797447784027,-0.1234893254823192,-10.145027866334495,18093735.47664943,18183555.460397776,1513.5877697947928,452.2007535733265,3.974578669713276,90.65471819887367,-0.0648233867282296,-4.159459449330487,24467621.257544547,24504559.414859936,2584.768197930117,1141.2004959658468,3.5924317433418,-182.45643326290966,-0.11884161213212831,-8.068721376756312,19004411.01855151,17708040.63439086,542.3649192760383,2486.0769340478323,4.128591538774978,-45.60040418466604,-0.13095143858994537,-8.33880054991331,21668039.402573943,20621043.31900407
44.0,408.8683719924256,1125.0040441613748,3.3246374257384645,-4.878834320587558,-0.12426344793004876,-10.121056791044378,18084359.62449154,17169019.688499775,1513.574230687312,454.23882189713197,3.9741839164179256,90.6221777247289,-0.06524906454345861,-4.1531811799798675,24470543.628480565,24504562.643871386,2582.9243768878396,1141.2967277155826,3.5890113460101527,-182.51600687910687,-0.11940699935743113,-8.05622741107586,18990353.740633853,20028054.975271333,543.8183900660732,2484.5574780769207,4.124849995286854,-45.66614652065739,-0.1320137607197815,-8.35099478403936,21647939.88617825,22043775.267605096
44.5,410.58348807515097,1124.8412845139203,3.322916651619762,-4.941242247437362,-0.1250194953633329,-10.09737594957808,18075309.950926416,17994771.629744653,1513.5618437019507,456.2768969669707,3.973964036881924,90.5894258500023,-0.06567002417292447,-4.14694763909838,24473410.85993562,24504565.282909106,2581.0812533273374,1141.3930566749796,3.5857423299832063,-182.57588540567932,-0.11996618426427945,-8.044337225086451,18975505.942496352,18225132.563675504,545.2704446063226,2483.035514906583,4.121175654436462,-45.732439490187005,-0.13306840843074516,-8.363356929316131,21627339.162920732,22212797.695924297
45.0,412.29728217258474,1124.6768258620848,3.321409608714651,-5.004011302834707,-0.12575820525461365,-10.07407159906406,18066464.1634135,17829549.8130917,1513.5506164204126,458.3149782916626,3.9739099307511965,90.5564649390432,-0.06608631173042173,-4.140772141060555,24476201.285814483,24504567.40809198,2579.2359056879313,1141.4908264704495,3.5826157336152105,-182.6360630605544,-0.12051784381566095,-8.033080504666577,18959790.129427213,19963531.448440876,546.7217424879959,2481.51006792246,4.117563992042306,-45.79927857853235,-0.13411360457325308,-8.375936697439476,21606282.958313413,22410819.69463426
45.5,414.01558558984965,1124.5080733285702,3.3201055690444976,-5.067132318853658,-0.12648037485309296,-10.051225908796654,18057672.758857533,19453031.549315453,1513.5405563397283,460.3530653513087,3.9740127407919736,90.52329732933438,-0.06649797355567474,-4.134666894535079,24478897.00489959,24504569.085961767,2577.3860494721343,1141.5918301895776,3.5796228539166726,-182.69653292196404,-0.12106087851530503,-8.02248085607049,18943151.55266547,19591226.30553594,548.1702428109998,2479.986018551014,4.114010690451076,-45.86665772024432,-0.13514758134140797,-8.388793211328164,21584868.43963581,21136815.81913629
46.0,415.74345286822273,1124.3357273937756,3.318994110199594,-5.130596914512934,-0.12718683264533667,-10.028923978102544,18048817.904764432,19324660.216634013,1513.531670873161,462.39115759934,3.9742638530280354,90.48992533174638,-0.06690505617528389,-4.1286430488971595,24481483.54539335,24504570.37468542,2575.5393711324514,1141.6949741059584,3.576755263820909,-182.75728718573507,-0.12159441189997498,-8.012558938344336,18925582.57490423,18519786.634082753,549.6141802258792,2478.468985418674,4.110511643181885,-45.93456939070727,-0.13616868110103234,-8.401988269898377,21563227.28356388,20365160.56363348
46.5,417.47364725573976,1124.1629814668083,3.318065144828529,-5.194397508154099,-0.12787842778386724,-10.00725565152686,18039873.418570567,17741787.120157357,1513.5239673511028,464.4292544643232,3.974654896504772,90.45635123080964,-0.06730760625978362,-4.122710740116378,24483949.540629875,24504571.325106487,2573.69915913545,1141.798979331233,3.5740048219279794,-182.81831740406824,-0.12211778461562194,-8.003334397731608,18907113.002230912,18340803.843732167,551.0563239372054,2476.9532521213428,4.107062944864229,-46.00300480815342,-0.13717545155872796,-8.415575681458314,21541465.21717669,21778528.33245184
47.0,419.20586434066325,1123.990485260526,3.317308950763748,-5.258527351340522,-0.12855605470299264,-9.986306854755602,18030905.014043868,18405578.75933238,1513.5174530219667,466.46735535155494,3.9751777427004975,90.42257728500078,-0.0677056705781618,-4.116879136035967,24486286.41772954,24504571.981664535,2571.8669296088187,1141.9044131532678,3.571363662828586,-182.87961471665943,-0.12263056092251166,-7.994824221762102,18887758.97834537,18180626.171618428,552.4900568431524,2475.439263718996,4.103660873997885,-46.071954200910696,-0.13816668149278438,-8.42959814675182,21519626.660317563,20620477.35205484
47.5,420.938725103221,1123.8172811817935,3.3167161884922027,-5.322980610331497,-0.12922068472056822,-9.966148329428796,18022023.23505747,17755857.987733033,1513.5121350530699,468.50545964447,3.975824504604874,90.38860572703958,-0.06809929595100449,-4.111156480967108,24488488.1005933,24504572.383199174,2570.0298660040876,1142.0115946493534,3.5688241786190287,-182.94117008727292,-0.12313253919277303,-7.9870416482716795,18867493.166952707,20305220.859487552,553.9154145483145,2473.926172905889,4.100301875445163,-46.1414070471352,-0.13914135633120212,-8.44409608802674,21497701.726332653,21713296.32546283
48.0,422.6666142453816,1123.64246322267,3.316277906957187,-5.387752468686737,-0.1298733603069666,-9.946830273511484,18013343.64001678,17411198.28775219,1513.5080205315073,470.543566705888,3.976587535483753,90.35443876419383,-0.06848852920325822,-4.105550139529086,24490550.728294794,24504572.56365319,2568.1827557165966,1142.1219161294948,3.5663790185676336,-183.0029745427201,-0.12362375411246032,-7.979996912045863,18846289.326904073,20154382.028653853,555.3379678444711,2472.4117658669825,4.096982542982853,-46.211352226597874,-0.14009859008603168,-8.459117744555902,21475645.8883213,21666019.165241648
48.5,424.39113001640754,1123.4651288029893,3.315985538168715,-5.452839190381218,-0.13051513827616135,-9.928384527271872,18004960.829529405,18031730.735839795,1513.5051164650192,472.5816758791175,3.97745942734915,90.3200785785893,-0.06887341711744438,-4.1000666396731456,24492472.389625352,24504572.552687377,2566.3286400209927,1142.2327536091984,3.564021118901692,-183.0650194065881,-0.12410447301422299,-7.973696249111339,18824204.391780168,19386063.574892133,556.753229258739,2470.902223624148,4.093699605040577,-46.28177811205998,-0.1410376047627735,-8.474720616562086,21453395.067624822,20166060.733854968
49.0,426.10961815981676,1123.2860436905435,3.315830881895702,-5.51823809567197,-0.13114700513926494,-9.910829822139938,17996931.052144796,17108709.56998878,1513.5034297828493,474.6197864889369,3.97843300915252,90.28552732752243,-0.06925400638801552,-4.094711714834455,24494252.87427806,24504572.376218244,2564.4747551939963,1142.3448608439687,3.5617437430469314,-183.12729652733418,-0.12457519147125097,-7.968137305262332,18801409.11369813,18749578.864227433,558.1624318525595,2469.3971267710886,4.090449908657665,-46.35267267177135,-0.1419577658876844,-8.490966642495929,21430851.87666521,21059244.617148034
49.5,427.8185590632669,1123.106334276481,3.3158060830183813,-5.583947439358225,-0.131769796586319,-9.894174302713928,17989255.92914953,16814804.4914337,1513.5029673365943,476.65789784246624,3.979501344718929,90.25078714377408,-0.06963034357741328,-4.089490345162926,24495893.440920204,24504572.056888204,2562.629235043056,1142.459077805176,3.5595405034911396,-183.1897984944568,-0.12503661596851312,-7.963306385463373,18778142.308653798,17966850.44229498,559.5740391539255,2467.889675883191,4.087230400081962,-46.42402362933629,-0.14285863830767384,-8.507916036201244,21407860.32702278,21873000.046277907
50.0,429.52556449793843,1122.9243718741238,3.3159036023049544,-5.649966205288361,-0.13238413195656842,-9.878415665178121,17981860.82356674,18395161.628119342,1513.5037359010469,478.69600922994414,3.980657730439156,90.21586013592233,-0.07000247507426999,-4.084406797789599,24497396.602196604,24504571.614476744,2560.7819983584427,1142.5740275137564,3.5574053594948976,-183.25251882014248,-0.12548962407692424,-7.9591787754998995,18754650.264738835,19745781.019330688,560.9899839099991,2466.3760651573502,4.084038121391049,-46.49581868210005,-0.14374002798061997,-8.525620492812186,21384229.60265818,22095481.503598496
50.5,431.2311124675047,1122.7395856361113,3.3161161907316186,-5.716293827642749,-0.13299035420535427,-9.863544076982786,17974600.940740354,17594024.58659783,1513.505742175026,480.7341199254218,3.981895692736218,90.18074838865321,-0.07037044705409144,-4.079464666090967,24498765.926527686,24504571.066259995,2558.9379742402484,1142.6905161933357,3.5553326084399375,-183.31545206605958,-0.12593521160118407,-7.955717104870486,18731168.34733241,17831928.654175587,562.408000869987,2464.855334388773,4.0808702339972704,-46.56804573880969,-0.14460197975028838,-8.544119588130584,21359796.87840608,22208222.82571924
51.0,432.93764715756413,1122.5501726110313,3.3164368775599713,-5.782929838642885,-0.13358847050500286,-9.849550137007647,17967304.517716322,19020877.92303075,1513.508992782203,482.77222918738465,3.9832089853222357,90.14545396306808,-0.07073430544266644,-4.074666907919003,24500005.85641336,24504570.427325174,2557.0984521702544,1142.8096315673429,3.5533168805495823,-183.37859390277143,-0.12637442768221446,-7.952870584323045,18707927.35524513,19049748.74972082,563.8265777838898,2463.327169447028,4.077724055893769,-46.640693112509844,-0.1454447193175591,-8.563444976181875,21334476.63791544,22432471.84528986
51.5,434.6482304754113,1122.3563824943296,3.3168589710661243,-5.8498734489572515,-0.1341781069918804,-9.836435416277691,17959824.315123394,18801116.670429185,1513.5134942719164,484.81033625930957,3.9845915862610455,90.10997889698683,-0.0710940958823673,-4.070015882769705,24501121.542825058,24504569.710845556,2555.265140517723,1142.9311289716056,3.5513531289215825,-183.44194108428036,-0.12680829356246545,-7.950578827667233,18685145.756065894,17925423.5929805,565.2465074477773,2461.793384657684,4.074597099211274,-46.71374962393695,-0.14626857236671834,-8.583627264865482,21308285.670102365,22077327.7892163
52.0,436.36096515205566,1122.1599464971885,3.317376068718212,-5.91712309518584,-0.1347585040811019,-9.824219792796256,17952082.043981664,18514634.863022406,1513.5192531199789,486.8484403701674,3.986037694851393,90.07432520524628,-0.07144986370143609,-4.065513387867771,24502118.695161644,24504568.92832091,2553.4451361528286,1143.0558593522344,3.5494366076255273,-183.50549132565962,-0.1272377175700571,-7.948777938694247,18663007.524241608,17684337.806854695,566.6639789899837,2460.2571647110713,4.0714871022832435,-46.78720462356101,-0.1470739070684487,-8.604698314562242,21281347.1818514,21619163.02703468
52.5,438.0688359080842,1121.962608557358,3.317982067836456,-5.984676017460719,-0.13532856952659594,-9.81294138760306,17944078.327466004,17273098.67621779,1513.526275729474,488.8865407348762,3.9875417283450347,90.03849487999317,-0.07180165388629144,-4.0611606931495094,24503003.44615805,24504568.08978777,2551.640003489428,1143.183632229225,3.547562833085391,-183.5692430930132,-0.12766342515340115,-7.947408015016453,18641627.94582746,17541166.882606808,568.0800636519925,2458.7174855149333,4.068392052027773,-46.86104797248701,-0.14786111170816013,-8.626690649857213,21253876.552452292,22266453.615020156
53.0,439.77425241785375,1121.7632057802473,3.318671163508424,-6.052527927856684,-0.13588697448582118,-9.802652895005792,17935857.200178772,18580394.19100478,1513.5345684315475,490.92463655471187,3.9890983185135385,90.00248989097145,-0.07214951105683992,-4.05695857513035,24503782.23106714,24504567.204003327,2549.843984387512,1143.3140492281573,3.545727531428953,-183.63319533814595,-0.12808592277492875,-7.946420253327459,18621023.428885706,18484551.43839384,569.4882625320581,2457.1832554582047,4.065310193529131,-46.93527001985824,-0.14863059840720957,-8.64963695415025,21226155.13039364,19719755.23360081
53.5,441.4723893602305,1121.5613197454597,3.319437832797466,-6.120672796423247,-0.13643226017300358,-9.793421900082535,17927468.98828108,17117712.92144002,1513.5441374861869,492.96272701768214,3.9907023080770596,89.96631218580382,-0.07249347944473446,-4.052907349647257,24504461.680383056,24504566.278606214,2548.054255374274,1143.4458134944427,3.543926588469906,-183.69734723210155,-0.1285055118186104,-7.945779668816998,18601116.62799701,17996082.422643546,570.8850760502454,2455.6566346213376,4.062240018750226,-47.00986160520776,-0.14938282664281471,-8.673569386908978,21198476.8878599,20701722.96732389
54.0,443.1651348895749,1121.3579920924694,3.3202768115234678,-6.1891027568053225,-0.1369629446078973,-9.785334801885517,17918954.405330744,18137862.691898786,1513.5549890829948,495.0008112988666,3.9923487470078642,89.92996369026703,-0.07283360287448723,-4.049006903470084,24505048.525336955,24504565.320257124,2546.265208987235,1143.5795772116705,3.5421560161671084,-183.7616979585373,-0.12892234941851033,-7.9454636775754794,18581770.39025991,19273091.599610876,572.2807644012689,2454.1316548722302,4.059180234919614,-47.08481410719529,-0.15011834132204385,-8.698516699665467,21171086.38685141,21258495.855128955
54.5,444.8621592091829,1121.153961385051,3.3211830717998834,-6.257808142619944,-0.13747764505864246,-9.778496094554622,17910344.10930277,18653097.25878088,1513.567129341952,497.0388885607291,3.9940328887208634,89.89344630856144,-0.07316992474731791,-4.0452567247793825,24505549.51537134,24504564.33476176,2544.47244350476,1143.7139337565432,3.54041193966416,-183.82624661007168,-0.12933653571124426,-7.945458459080024,18562830.531860113,18816458.8855428,573.6737039000056,2452.609382492259,4.056129735230196,-47.160119550032285,-0.15083781564593476,-8.724496434771682,21144164.34940061,20325359.17878518
55.0,446.5664334994635,1120.9490844941784,3.3221518161180454,-6.326777679644926,-0.13797521964603413,-9.773019824277531,17901687.348052308,18676012.211148445,1513.5805643141734,499.0769579534046,3.9957501861629345,89.85676192357457,-0.0735024880275964,-4.0416559325113965,24505971.346786495,24504563.32717837,2542.682148162074,1143.8481642479883,3.5386906010758286,-183.89099220420212,-0.12974820701357154,-7.945751976273907,18544157.260101818,17846031.72469566,575.0633019161934,2451.0875589985644,4.053087584625415,-47.23577075212784,-0.15154206820093657,-8.751507015984616,21117845.416450113,21253452.658634212
55.5,448.2728885482244,1120.7444825760142,3.323178492430025,-6.395998841321314,-0.13845490252215426,-9.76901756792016,17893087.938127175,17507092.94810541,1513.5952999826543,501.11501861496413,3.9974962878123255,89.81991239713892,-0.07383133523172389,-4.038203304573981,24506320.60174926,24504562.30191177,2540.888587383211,1143.9827112301546,3.536988367827707,-183.9559338095509,-0.13015761271046758,-7.94632501051916,18525622.79364922,19228346.468981136,576.4486132823508,2449.5653888625334,4.050053012195988,-47.31176145911083,-0.1522320207400458,-8.77952686313956,21092227.788500756,20779151.152291607
56.0,449.9736808430487,1120.5402895947384,3.324258809370316,-6.465458336636406,-0.13891640021750565,-9.7665877157798,17884689.080094412,16813598.359856494,1513.6113422630108,503.15306967166043,3.9992670335989535,89.7828995702842,-0.07415650841928506,-4.034897304939969,24506603.696860306,24504561.262795564,2539.087221243219,1144.1197236424712,3.53530174378055,-184.0210707427401,-0.13056514932683602,-7.947146145125195,18507108.782090645,19429308.854704116,577.8233484514532,2448.0473270081743,4.047025401118534,-47.38808638844119,-0.15290860205849094,-8.808519860319805,21067374.903808523,20085718.550015714
56.5,451.678999491302,1120.334761921425,3.3253887359562513,-6.535142669754047,-0.13935993019858905,-9.76580876536288,17876621.061082315,18925078.202352382,1513.6286970042086,505.19111023815634,4.001058450755961,89.74572526348419,-0.074478049186298,-4.03173610962708,24506826.840489026,24504560.213164043,2537.2784533224035,1144.259403176186,3.5336273940713703,-184.0864027735115,-0.13097134128193455,-7.948172423276983,18488544.046991292,19375457.179276988,579.1898286780627,2446.53105415876,4.044004268784665,-47.46474114586715,-0.15357263640063162,-8.838443767982588,21043305.15568349,21153547.03136483
57.0,453.3823014408472,1120.127874575237,3.3265644965387646,-6.605038700687625,-0.13978620033423209,-9.76673638625985,17868981.38218823,16525191.188537711,1513.647369989287,507.2291394177387,4.002866749612421,89.70839127689848,-0.07479599866038504,-4.028717631575825,24506995.998104673,24504559.155915074,2535.4669473011936,1144.4021205659087,3.5319621804975214,-184.15193028107373,-0.1313767837490534,-7.949351774069996,18469944.91725447,18876415.055730157,580.5559990971057,2445.0112443987264,4.040989243172595,-47.54172202890997,-0.15422476233798038,-8.869256298828878,21019993.04700862,21767487.999760043
57.5,455.08178697089977,1119.9187377194673,3.3277825677546433,-6.675134143640844,-0.14019634002787973,-9.76940381185098,17861839.774337918,17935363.694884438,1513.6673669360723,509.2671563025187,4.004688319336651,89.67089939060945,-0.07511039749768812,-4.025839544439037,24507116.86485686,24504558.09356507,2533.652911406825,1144.548254910699,3.5303031920512766,-184.2176543315604,-0.1317820711401043,-7.950625982542849,18451420.175365422,19368309.969717197,581.918798772357,2443.4935865813086,4.037980052307525,-47.61902577667117,-0.15486541027825834,-8.900913043509256,20997400.87846583,19968131.428780124
58.0,456.7750674152779,1119.70693913838,3.3290396668293654,-6.745417958662103,-0.14059180025523554,-9.773826723660987,17855222.95560594,16799288.284124807,1513.688693497885,511.30515997362124,4.006519723639153,89.63325136485446,-0.0754212858813547,-4.023099305298647,24507194.844687454,24504557.02829706,2531.841692175004,1144.6968375873191,3.5286477634104143,-184.2835766742236,-0.13218773069510442,-7.9519347291831375,18433156.23558986,18147898.48294802,583.2769422151823,2441.976477064996,4.034976522771409,-47.69664932455361,-0.15549481851062175,-8.933362048374665,20975492.489493847,21352269.12442004
58.5,458.4671446758039,1119.4933097243102,3.330332730752011,-6.815880620962791,-0.14097424923923063,-9.78000900142878,17849098.536895216,18123069.922644705,1513.7113552642372,513.3431495013638,4.008357696443769,89.59544894025387,-0.07572870352142523,-4.020494176327099,24507235.035287973,24504555.962002743,2530.0372708640707,1144.8461078140197,3.5269934789371136,-184.3496996759283,-0.1325941777585357,-7.9532172914447825,18415387.628733702,17920680.48168907,584.626624696248,2440.4627467367536,4.031978571066183,-47.77458957712137,-0.15611304337069307,-8.966544363196608,20954211.372868594,19825318.433842316
59.0,460.1680328926218,1119.276690108276,3.331658902893851,-6.886514283811295,-0.1413454884146261,-9.787943478556066,17843395.213564917,18974114.57616645,1513.7353577615254,515.381123945426,4.01019913753524,89.55749383803489,-0.07603268965595951,-4.01802124541248,24507242.218251508,24504554.896319244,2528.2380307076332,1144.9965115066473,3.5253381603928595,-184.41602622303586,-0.13300169501601142,-7.9544101350098595,18398350.32982318,18206143.934556562,585.9720102199217,2438.950063741539,4.02898618606604,-47.852843180662326,-0.15671995490070573,-9.000398181939659,20933461.187557552,21277531.922684368
59.5,461.8791955337321,1119.0565099227786,3.333015544044736,-6.957312862920444,-0.14170738871196709,-9.797609571141342,17838065.096530356,18925572.202625073,1513.760706453712,517.419082355012,4.012041108190936,89.51938776025152,-0.07633328305324702,-4.015677445767866,24507220.85380462,24504553.83266126,2526.4502914511727,1145.1486042561637,3.5236798423207984,-184.48255960450535,-0.13341041600329925,-7.95544477101987,18382240.344241258,17045019.51662299,587.3081297304733,2437.4403554865467,4.025999408186447,-47.93140628923868,-0.15731523764528124,-9.034862015737888,20913100.778197736,19891689.52136817
60.0,463.5906483656279,1118.8342536277476,3.3344002632229057,-7.028272057942713,-0.14206183263964886,-9.80897246397933,17833140.35179955,17271057.319230627,1513.787406743001,519.4570237690056,4.013880826804139,89.48113239000104,-0.07663052201495504,-4.013459574546725,24507175.079542674,24504552.772249166,2524.6666809689036,1145.301963481442,3.522016740829922,-184.5493033657343,-0.13382029636400194,-7.956248020714851,18367190.221541557,18721606.83009599,588.6414514626974,2435.928787186142,4.023018309479294,-48.0102743382164,-0.15789840751448778,-9.06987874706916,20892950.629664227,21967943.92831666
60.5,465.2905074161022,1118.6102400074512,3.335810936477889,-7.099389313264561,-0.14241065530572866,-9.821985015633512,17828711.824861865,16533784.68151609,1513.815463970506,521.4949472161182,4.015715664505875,89.44272939163687,-0.07692444438007817,-4.011364310487373,24507108.71263046,24504551.716133602,2522.88590974937,1145.459026408424,3.5203472245997096,-184.6162611160633,-0.13423107393813186,-7.956744353715976,18353272.716788318,18296024.78902019,589.979552637876,2434.4103662117714,4.0200429859893,-48.08944185353295,-0.1584688578434152,-9.105396395931377,20872826.048545647,21767489.66711343
61.0,466.98318440852523,1118.3853442400307,3.337245690666757,-7.170663719479937,-0.1427555885134693,-9.836590457771461,17824843.92806463,17392289.49645675,1513.8448834169114,523.5328517150338,4.017543140791922,89.40418041097848,-0.07721508752956222,-4.009388230610523,24507025.254968774,24504550.665216956,2521.114003073451,1145.6184639007404,3.518669794342074,-184.68343628049956,-0.1346422260158614,-7.956861210906944,18340526.732093953,17496514.962492723,591.3144659592474,2432.894330770749,4.017073569947941,-48.16890233705508,-0.1590259395936631,-9.14136128982206,20852580.605576128,19637888.026632503
61.5,468.68115847962105,1118.158631755786,3.338702870977718,-7.242095865882362,-0.14309821771725947,-9.852720974344304,17821527.51626518,18731251.779436067,1513.875670303124,525.5707362745455,4.01936091916124,89.36548707551799,-0.07750248839148613,-4.007527825994835,24506927.900866006,24504549.620272163,2519.3522510034913,1145.7787723198871,3.5169830602097862,-184.7508318029594,-0.1350529415008051,-7.956533249878355,18328956.734279014,17403256.447920077,592.6436011413945,2431.377735785589,4.014110243391469,-48.248648245308,-0.15956903939447903,-9.177713233323576,20832102.291403838,21607079.77910397
62.0,470.38085431944086,1117.9291757155459,3.34018102604178,-7.313687656709339,-0.14343994754726694,-9.870293813378634,17818715.91727956,17542301.206447754,1513.9078297909198,527.6085998936912,4.021166802771749,89.32665099462425,-0.07778668344669547,-4.005779516656168,24506819.546791747,24504548.58195913,2517.601602474792,1145.9420800416697,3.5152857060442413,-184.818449827341,-0.13546211941360195,-7.9557045802307735,18318496.79688626,17628514.605802692,593.9726299019142,2429.8543753754484,4.011153240357688,-48.32867103073346,-0.16009762083371795,-9.214390305493943,20811291.224044193,21953509.340438474
62.5,472.07650523901697,1117.6969565671684,3.3416789106188327,-7.38544208701088,-0.143781957054163,-9.889212847234727,17816370.641246025,17573488.583593793,1513.9413669835822,529.646441561883,4.022958730118997,89.28767375974391,-0.07806770873479117,-4.004139665556878,24506702.802826338,24504547.550839107,2515.854008648984,1146.1081852728244,3.513576448704923,-184.88629138220531,-0.13586838583168384,-7.9543341691009966,18308995.742202375,18755398.276912563,595.300349456772,2428.329207130983,4.00820285362972,-48.408961214536745,-0.16061125446231733,-9.251334089642226,20790086.363610286,20684417.19224363
63.0,473.7630635841676,1117.4629041236649,3.34319547959898,-7.4573629620246535,-0.14412514416491254,-9.909375090972201,17814448.645033415,16634534.907781502,1513.9762869265332,531.6842602590334,4.024734770742974,89.24855694460022,-0.07834559986038724,-4.002604591772037,24506580.00545617,24504546.52738725,2514.097053016553,1146.2776937344229,3.511854014649867,-184.95435608936435,-0.13627013036188942,-7.952401647873869,18300264.21397618,20140361.009470873,596.6228207670795,2426.807903803202,4.005259447082048,-48.48950851127155,-0.1611096800826163,-9.28848652540349,20768484.383932795,20103244.236248005
63.5,475.4426518280592,1117.226290175126,3.3447298617026413,-7.5294545583973305,-0.14447007887946814,-9.93067695358018,17812858.088352155,17717121.98911571,1514.0125946079584,533.7220549556799,4.02649312096795,89.20930210538909,-0.07862039199956039,-4.00117058283988,24506453.231399015,24504545.512003593,2512.3307201014645,1146.4505207453396,3.510117151527979,-185.02264192696265,-0.13666557303404492,-7.949908680077983,18292169.511238106,19449297.690166965,597.948591097906,2425.282852147583,4.002323459598517,-48.57030204901458,-0.16159289842749872,-9.32578137912112,20746506.629156757,21967962.86400255
64.0,477.12145790842925,1116.9866030936337,3.3462813258053252,-7.601721247126482,-0.14481697956305092,-9.953019494021461,17811443.31593463,18062412.422309835,1514.050294959423,535.7598246131053,4.028232099679972,89.16991078097301,-0.07889211990642384,-3.999833906324133,24506324.312176563,24504544.50502267,2510.5706483708036,1146.62411580415,3.508364661261883,-185.09114508313206,-0.1370528596789727,-7.946876807345979,18284695.85905523,17019849.550736435,599.2779467784072,2423.7501932427417,3.9993954123768263,-48.65133069465592,-0.1620612509352664,-9.363137093314776,20724192.89663978,21556450.475956492
64.5,478.80596142283304,1116.7430122812614,3.3478492610398707,-7.674167108988348,-0.14516571809484968,-9.976312321982707,17810024.30770403,19113269.098469723,1514.089392856484,537.7975681834554,4.0299501441462855,89.13038449307271,-0.07916081791976602,-3.9985908206161107,24506194.849182744,24504543.5067219,2508.820615056148,1146.79775872053,3.5065954147396203,-185.15985992696577,-0.13743017472252383,-7.943342861694215,18277896.032846574,17674850.767326698,600.5992537487965,2422.2205248066493,3.9964759294106504,-48.732583442357345,-0.1625154501154405,-9.400456692551268,20701633.49440128,19506257.854471184
65.0,480.50047130349856,1116.4959712973512,3.3494331829956714,-7.746795577753272,-0.14551585628902117,-10.000474817583674,17808469.710819528,19103929.31887954,1514.1298931192925,539.835284609855,4.031645805880698,89.09072474645656,-0.07942651996970314,-3.9974375850046076,24506066.229025822,24504542.517328914,2507.06874589317,1146.9715323215805,3.504808336260212,-185.22877910817706,-0.13779585643112238,-7.939352535902614,18271800.383223522,18831786.65184629,601.9148623407834,2420.6942604422957,3.9935657478022835,-48.81404980683049,-0.1629565660772603,-9.437631319713153,20678952.034615207,20661168.543593686
65.5,482.1894378827379,1116.2468812305042,3.3510327559476734,-7.819609145527837,-0.14586670945450908,-10.025435653656194,17806744.73316405,16697518.66817603,1514.1718005131909,541.8729728265216,4.033317746558615,89.0509330291279,-0.07968925958430173,-3.996370469041708,24505939.638950165,24504541.537027996,2505.3223506928643,1147.146171501158,3.503002384665784,-185.2978937743087,-0.1381484937567426,-7.934953953930333,18266389.234531347,16915422.639628425,603.233976000002,2419.161936789873,3.9906657102936722,-48.89572019588158,-0.16338600653666527,-9.47453847612508,20656261.1494109,21893632.6873883
